,module,mean_expression,mean_unspliced,highly_variable,means,dispersions,dispersions_norm,mean,std
INH_NEURON_Gene_0290,inh_neuron,8.5636,2.4662,True,1.4920050827171751,1.636550582066615,-0.062977314,0.9873973042726517,1.0230741923839937
INH_NEURON_Gene_0294,inh_neuron,10.973,3.1964,True,1.6979655957741642,1.8734102082142672,0.08026364,1.1025550076723099,1.130449588453796
ASTROCYTE_Gene_0015,astrocyte,0.547,0.4634,True,0.2600947143611712,-0.0029785246500827717,0.23110808,0.19964969228208065,0.3202087588881744
ASTROCYTE_Gene_0054,astrocyte,0.9796,0.5986,True,0.3881287249261119,0.10557666293687779,0.023054961,0.2979039714515209,0.3983694846614751
ASTROCYTE_Gene_0087,astrocyte,2.703,1.0406,True,0.7595608377895817,0.594891443813115,-0.06484282,0.5520695384144783,0.629469756220863
ASTROCYTE_Gene_0252,astrocyte,0.4244,0.431,True,0.1948133796156894,-0.1346205888014808,0.18062575,0.15077127849459648,0.273147498144794
OLIGODENDROCYTE_Gene_0005,oligodendrocyte,2.5666,0.9992,True,0.7259925245526538,0.596942138162759,-0.058488995,0.5268707503557205,0.6106817940472273
OLIGODENDROCYTE_Gene_0008,oligodendrocyte,3.2992,1.1876,True,0.8425383781084318,0.8243861830294402,0.018691514,0.589551465022564,0.6904353906474112
OLIGODENDROCYTE_Gene_0009,oligodendrocyte,8.3774,2.4536,True,1.462723376204758,1.660524309247087,0.0042393613,0.9508107800662517,1.020447863732858
OLIGODENDROCYTE_Gene_0010,oligodendrocyte,6.3142,1.9306,True,1.2644626841017321,1.358218247726128,-0.044733874,0.8553182172834873,0.9054112478374391
OLIGODENDROCYTE_Gene_0011,oligodendrocyte,11.708,3.3874,True,1.7314148593093537,2.0112549165757367,0.51407456,1.089570618802309,1.1593827978838902
OLIGODENDROCYTE_Gene_0013,oligodendrocyte,5.0446,1.6362,True,1.1002783787310055,1.2356624639650795,0.031321272,0.7317471176862717,0.8422968393560984
OLIGODENDROCYTE_Gene_0014,oligodendrocyte,5.1904,1.688,True,1.1327722213467906,1.2029573488334293,-0.060166754,0.77208058937788,0.8416995483720061
OLIGODENDROCYTE_Gene_0017,oligodendrocyte,2.2234,0.895,True,0.6441340293464999,0.5060161430229304,0.18867439,0.46820824809670447,0.5692517609848375
OLIGODENDROCYTE_Gene_0022,oligodendrocyte,2.626,1.0256,True,0.729130911539457,0.6429652500291556,0.08410807,0.5220879599273205,0.6208366234551789
OLIGODENDROCYTE_Gene_0023,oligodendrocyte,6.462,1.9816,True,1.2712761005891995,1.4271814903521767,0.15634242,0.8399440671145916,0.9241535683395202
OLIGODENDROCYTE_Gene_0027,oligodendrocyte,3.3012,1.198,True,0.852080776509001,0.8402626570769847,0.06387405,0.5956538178384304,0.695308001565154
OLIGODENDROCYTE_Gene_0030,oligodendrocyte,9.5418,2.7298,True,1.5668131111366046,1.768486229233297,-0.07097841,1.0175068638145923,1.0668134984202946
OLIGODENDROCYTE_Gene_0031,oligodendrocyte,3.2604,1.1806,True,0.8354763215684746,0.8067541667649146,-0.031487085,0.5871191165983677,0.6841687520848363
OLIGODENDROCYTE_Gene_0038,oligodendrocyte,2.7486,1.1008,True,0.7579425440682813,0.6378579143804141,0.0682836,0.5478166273355484,0.6291812190034017
OLIGODENDROCYTE_Gene_0045,oligodendrocyte,7.6448,2.2646,True,1.3988588794467676,1.5518320703923953,0.0897284,0.9236419861674309,0.9826006866998792
OLIGODENDROCYTE_Gene_0046,oligodendrocyte,1.9828,0.814,True,0.5865812555465102,0.44648021163503043,-0.008524611,0.4262422055512667,0.5402001903524309
OLIGODENDROCYTE_Gene_0051,oligodendrocyte,8.6994,2.5426,True,1.4945119284539372,1.681332866942772,0.06258165,0.9716244904756546,1.0363760964567545
OLIGODENDROCYTE_Gene_0052,oligodendrocyte,3.9646,1.3482,True,0.9754906102107626,0.9530821952509777,0.13960047,0.6850686555922031,0.7502966704457046
OLIGODENDROCYTE_Gene_0054,oligodendrocyte,6.6988,2.0704,True,1.2982024030599477,1.4891922729305207,0.3371474,0.8473452260613441,0.9435285174525888
OLIGODENDROCYTE_Gene_0061,oligodendrocyte,7.7098,2.3284,True,1.4116476742139876,1.5533840985880278,0.094139576,0.9392629734992981,0.9819718009665908
OLIGODENDROCYTE_Gene_0062,oligodendrocyte,6.6272,2.0852,True,1.2988250911314139,1.420439808638159,0.13668568,0.8689458439826966,0.9290460619610479
OLIGODENDROCYTE_Gene_0066,oligodendrocyte,11.6174,3.2656,True,1.7249604900540736,1.9589864851404748,0.34958065,1.1049841378331184,1.146108029407477
OLIGODENDROCYTE_Gene_0069,oligodendrocyte,5.5816,1.844,True,1.167907142170403,1.3271580871614237,0.2872676,0.7704367536783219,0.878294737454161
OLIGODENDROCYTE_Gene_0072,oligodendrocyte,5.326,1.7322,True,1.142688164428863,1.2815911956719648,0.15980053,0.7629581866979599,0.8576976786337446
OLIGODENDROCYTE_Gene_0075,oligodendrocyte,6.359,1.9344,True,1.2658870215240974,1.3485529583530294,-0.07291498,0.8566529843330384,0.9076212925586533
OLIGODENDROCYTE_Gene_0077,oligodendrocyte,5.4052,1.7328,True,1.150774364238103,1.2872940070308048,0.17575336,0.7661583495676517,0.8641702176505913
OLIGODENDROCYTE_Gene_0078,oligodendrocyte,7.0692,2.2008,True,1.3416839247079557,1.531217792168406,0.031138472,0.8754946419656277,0.9637673528151982
OLIGODENDROCYTE_Gene_0079,oligodendrocyte,4.8522,1.632,True,1.084112435029947,1.125982817893412,0.05694255,0.7443902508974075,0.8154894655198518
OLIGODENDROCYTE_Gene_0080,oligodendrocyte,4.7712,1.6354,True,1.0714349494127025,1.1289157474523976,0.06497316,0.7313424685299397,0.8135643284127704
OLIGODENDROCYTE_Gene_0084,oligodendrocyte,4.8758,1.535,True,1.0814698031642398,1.1152384462550753,0.027523536,0.7452226679980755,0.8114711338469603
OLIGODENDROCYTE_Gene_0088,oligodendrocyte,2.7308,1.0126,True,0.7442714849474453,0.6784885308457044,0.19417267,0.529499930882454,0.6322959367417463
OLIGODENDROCYTE_Gene_0089,oligodendrocyte,6.546,2.0512,True,1.2824541883780323,1.4575648916600492,0.24493137,0.8422961120009422,0.9323103081918184
OLIGODENDROCYTE_Gene_0090,oligodendrocyte,3.3314,1.181,True,0.8600598168325398,0.8260836954715535,0.023522431,0.6064103505730629,0.6935571965009152
OLIGODENDROCYTE_Gene_0092,oligodendrocyte,4.837,1.6242,True,1.082338958280455,1.1558914446321475,0.13883492,0.7363113053441047,0.8197213263900253
OLIGODENDROCYTE_Gene_0094,oligodendrocyte,10.635,3.118,True,1.669323310241237,1.8613506097835695,0.04231089,1.0887583191871644,1.1093962204247383
OLIGODENDROCYTE_Gene_0096,oligodendrocyte,6.6998,1.9996,True,1.299461248108333,1.4119293699021158,0.11187177,0.8702555477917194,0.9293749893173223
OLIGODENDROCYTE_Gene_0097,oligodendrocyte,5.9412,1.83,True,1.217820393191723,1.360264581592103,-0.038767375,0.8086660331547261,0.8972099838659952
OLIGODENDROCYTE_Gene_0107,oligodendrocyte,13.289,3.8068,True,1.8319429899534796,2.1566970016266875,0.47756335,1.1327646996498109,1.2136574627105445
OLIGODENDROCYTE_Gene_0109,oligodendrocyte,1.6116,0.745,True,0.5172921848041294,0.22618705958521998,-0.003220405,0.3909637888610363,0.481550066120279
OLIGODENDROCYTE_Gene_0110,oligodendrocyte,4.6124,1.5562,True,1.0445672777469666,1.1364766021615194,0.085675426,0.7065165019929409,0.8055184086540478
OLIGODENDROCYTE_Gene_0116,oligodendrocyte,8.2202,2.4118,True,1.4480482873649694,1.6654675936769527,0.018099165,0.9355494754970074,1.017193485718568
OLIGODENDROCYTE_Gene_0117,oligodendrocyte,22.8476,6.4522,True,2.312244690024833,2.638650699769303,1.0,1.4346746749520303,1.419530510218667
OLIGODENDROCYTE_Gene_0118,oligodendrocyte,4.567,1.5284,True,1.0344081624187278,1.1486446761293974,0.11899266,0.6922694565117359,0.8086942182225106
OLIGODENDROCYTE_Gene_0120,oligodendrocyte,10.8008,3.1562,True,1.6660475929362222,1.8935285601252771,0.14357808,1.0705224039077759,1.117620728903989
OLIGODENDROCYTE_Gene_0122,oligodendrocyte,7.525,2.3544,True,1.3829884489222233,1.5957686302343987,0.21460494,0.8930717585325241,0.9895354598322114
OLIGODENDROCYTE_Gene_0127,oligodendrocyte,7.6932,2.278,True,1.4005664116986716,1.5973045466410305,0.21897033,0.9135666131079196,0.9896219614654562
OLIGODENDROCYTE_Gene_0132,oligodendrocyte,2.1456,0.9078,True,0.6261228160072144,0.5175553237977704,0.22689526,0.45095773493647573,0.5658615050476128
OLIGODENDROCYTE_Gene_0133,oligodendrocyte,9.7746,2.8812,True,1.584602006574349,1.8203359110621142,0.07372108,1.0129731343269348,1.0857676613069698
OLIGODENDROCYTE_Gene_0134,oligodendrocyte,11.9992,3.3352,True,1.7542740154402205,1.9656256665153102,0.37047482,1.1345110836803913,1.1521531903025142
OLIGODENDROCYTE_Gene_0136,oligodendrocyte,10.841,3.1222,True,1.6634632145317265,1.942550561888302,0.29785517,1.0436688387155533,1.1327206941399723
OLIGODENDROCYTE_Gene_0138,oligodendrocyte,5.235,1.736,True,1.1351270615391629,1.217252853295246,-0.02017706,0.7697746515750885,0.846070919203593
OLIGODENDROCYTE_Gene_0141,oligodendrocyte,6.6386,2.089,True,1.2935791979113322,1.4703153451376936,0.2821079,0.8483525989234447,0.9387986474485654
OLIGODENDROCYTE_Gene_0142,oligodendrocyte,4.0786,1.3636,True,0.979714053283466,0.946551408462967,0.10973666,0.6891514508247375,0.751722875862978
OLIGODENDROCYTE_Gene_0145,oligodendrocyte,3.766,1.3096,True,0.918452510236791,0.9451374542992311,0.10327096,0.6336926022529602,0.7353205979403027
OLIGODENDROCYTE_Gene_0146,oligodendrocyte,6.131,1.8652,True,1.2328444721030878,1.394654773439004,0.06150419,0.8130493494391441,0.9078442930252243
OLIGODENDROCYTE_Gene_0147,oligodendrocyte,6.2586,1.9578,True,1.2551478203225046,1.355668994621662,-0.052166738,0.8457487187206745,0.9049535643899004
OLIGODENDROCYTE_Gene_0148,oligodendrocyte,3.1816,1.1774,True,0.8244793999050495,0.8198088366623474,0.0056649367,0.5749186175227166,0.6836724057639967
OLIGODENDROCYTE_Gene_0149,oligodendrocyte,1.64,0.7796,True,0.5073733237271902,0.3272400101465387,0.4352658,0.37375368527173997,0.4900280306290943
OLIGODENDROCYTE_Gene_0152,oligodendrocyte,4.947,1.6936,True,1.09127425977093,1.1900878533417218,0.23246764,0.7371452085077762,0.8279344480002827
OLIGODENDROCYTE_Gene_0153,oligodendrocyte,14.9376,4.1634,True,1.9354109945902398,2.2021800939949476,0.023517895,1.2262632694900035,1.243768232180538
OLIGODENDROCYTE_Gene_0155,oligodendrocyte,10.6562,3.0168,True,1.6515702425540637,1.8931193868538867,0.14229037,1.0520017502129078,1.1185639355133403
OLIGODENDROCYTE_Gene_0156,oligodendrocyte,3.7482,1.3016,True,0.920653631593961,0.9594804088096905,0.16885805,0.6342131849765777,0.7364752353367132
OLIGODENDROCYTE_Gene_0162,oligodendrocyte,5.5124,1.783,True,1.1684702317509497,1.2915124965434552,0.187554,0.7826110557973385,0.8685805062591234
OLIGODENDROCYTE_Gene_0163,oligodendrocyte,8.8962,2.6202,True,1.5168266546302316,1.6811471874905022,0.06206105,0.9952422227799892,1.040544799407077
OLIGODENDROCYTE_Gene_0164,oligodendrocyte,6.063,2.004,True,1.2324246784680613,1.3860115699025453,0.03630318,0.8152419124662876,0.9056522008546789
OLIGODENDROCYTE_Gene_0165,oligodendrocyte,2.7352,1.061,True,0.7478532490219832,0.6418995688423068,0.08080618,0.5374828716039658,0.6281222521936813
OLIGODENDROCYTE_Gene_0166,oligodendrocyte,7.4924,2.286,True,1.382825672791575,1.6235941452993194,0.29369065,0.8852924361407757,0.993120196023738
OLIGODENDROCYTE_Gene_0167,oligodendrocyte,9.3434,2.7376,True,1.5474857120559888,1.8087200486429698,0.04130412,0.9806249146640301,1.0742526319807335
OLIGODENDROCYTE_Gene_0168,oligodendrocyte,16.1902,4.5286,True,2.0256094160395244,2.207576850942145,0.07416821,1.328068417084217,1.2594575419304848
OLIGODENDROCYTE_Gene_0172,oligodendrocyte,6.747,2.0688,True,1.3048585929537388,1.45365794924289,0.2335399,0.8630605818033218,0.9392989213155407
OLIGODENDROCYTE_Gene_0175,oligodendrocyte,6.803,2.092,True,1.3061933631108262,1.456760750145528,0.24258673,0.8634432094156742,0.9398763618900345
OLIGODENDROCYTE_Gene_0177,oligodendrocyte,6.246,2.0138,True,1.2602768967207982,1.374955182096763,0.0040660435,0.8467058451294899,0.9078734539640809
OLIGODENDROCYTE_Gene_0179,oligodendrocyte,2.0992,0.8838,True,0.634331516505565,0.4348982814237591,-0.046887074,0.46850222932100294,0.5551168794352013
OLIGODENDROCYTE_Gene_0183,oligodendrocyte,2.6736,1.0536,True,0.7377419061055194,0.6387633489387963,0.071088985,0.529111464369297,0.6246551148536935
OLIGODENDROCYTE_Gene_0186,oligodendrocyte,7.3102,2.2228,True,1.3659870331828086,1.564227408839711,0.12495845,0.889536881417036,0.975382493720132
OLIGODENDROCYTE_Gene_0187,oligodendrocyte,4.0298,1.348,True,0.9678543425241761,0.9844355111579266,0.2829721,0.6726032405436039,0.7528167679828348
OLIGODENDROCYTE_Gene_0189,oligodendrocyte,12.0648,3.3628,True,1.751810511288518,2.007638942575379,0.5026947,1.1118348748207092,1.163697563949095
OLIGODENDROCYTE_Gene_0191,oligodendrocyte,9.129,2.7274,True,1.5311712448020527,1.7723742208658895,0.31784013,0.9783122280299663,1.0618329669266788
OLIGODENDROCYTE_Gene_0192,oligodendrocyte,4.7606,1.6726,True,1.0650193233887135,1.1585169079869628,0.14602368,0.7185286918401718,0.8173355129315636
OLIGODENDROCYTE_Gene_0193,oligodendrocyte,7.0716,2.0968,True,1.3399908751276566,1.49650970442777,-0.0675089,0.8854852135241031,0.9549621908851252
OLIGODENDROCYTE_Gene_0194,oligodendrocyte,11.0712,3.3466,True,1.6973517523289188,1.8968525587929972,0.15403904,1.109176239323616,1.117771280585499
OLIGODENDROCYTE_Gene_0195,oligodendrocyte,1.6836,0.7786,True,0.5273864954646612,0.3174414291747066,0.3927481,0.3905125365257263,0.4987963412840142
OLIGODENDROCYTE_Gene_0198,oligodendrocyte,6.7168,2.0596,True,1.3065435749269763,1.4034481499362113,0.087143056,0.8811658297538757,0.9274143487383861
OLIGODENDROCYTE_Gene_0201,oligodendrocyte,9.3536,2.8322,True,1.5544624344882723,1.7897660889065319,-0.011591643,1.0006495424449444,1.0652163427116947
OLIGODENDROCYTE_Gene_0202,oligodendrocyte,13.282,3.6786,True,1.8449674182198377,2.0528770422433684,0.17883885,1.1968273697912692,1.1889920966067895
OLIGODENDROCYTE_Gene_0206,oligodendrocyte,6.7984,2.1374,True,1.3111575928694594,1.497766492873531,0.36214727,0.8564235996186733,0.9491709333223529
OLIGODENDROCYTE_Gene_0207,oligodendrocyte,5.3498,1.7248,True,1.1588558857494176,1.2251379235979565,0.0018803303,0.7891537827312947,0.8553378275942483
OLIGODENDROCYTE_Gene_0209,oligodendrocyte,11.0716,3.2516,True,1.6852711545352719,1.9585672805513423,0.3482614,1.064719026106596,1.1364060460007797
OLIGODENDROCYTE_Gene_0210,oligodendrocyte,2.1478,0.8752,True,0.642531794267449,0.433953914509184,-0.050015073,0.47553518708348275,0.5582730113970361
OLIGODENDROCYTE_Gene_0212,oligodendrocyte,11.7588,3.4454,True,1.739284850584963,1.9739964776052132,0.39681858,1.1162031893789768,1.1501991091843315
OLIGODENDROCYTE_Gene_0217,oligodendrocyte,12.9842,3.5946,True,1.818341100026598,2.0514825576951434,0.17482644,1.1699349552571774,1.1820680347822343
OLIGODENDROCYTE_Gene_0219,oligodendrocyte,9.858,2.8096,True,1.5942964449540304,1.8032756694785055,0.026110217,1.0301997754752636,1.0835637418842212
OLIGODENDROCYTE_Gene_0220,oligodendrocyte,3.7046,1.253,True,0.9105683338750534,0.9187287861500696,-0.017489908,0.6330733573198318,0.7262208606768612
OLIGODENDROCYTE_Gene_0222,oligodendrocyte,6.4596,1.9842,True,1.27170799497067,1.4165390094574997,0.1253121,0.8420906866014004,0.9241327258761106
OLIGODENDROCYTE_Gene_0235,oligodendrocyte,9.6504,2.8362,True,1.577030852517125,1.8092226662193551,0.0427068,1.0112340968728066,1.0805742136870882
OLIGODENDROCYTE_Gene_0236,oligodendrocyte,4.8378,1.6022,True,1.0741804031277735,1.1792761374085068,0.20286423,0.7233107197225094,0.8221552759118255
OLIGODENDROCYTE_Gene_0237,oligodendrocyte,2.0272,0.8456,True,0.5984207212672019,0.457491669831898,0.027948298,0.4347760351419449,0.5468865973927941
OLIGODENDROCYTE_Gene_0239,oligodendrocyte,4.8712,1.5432,True,1.0847802914625726,1.1361007788431408,0.08464639,0.7426216481685638,0.8175205211125508
OLIGODENDROCYTE_Gene_0240,oligodendrocyte,9.6204,2.7852,True,1.5785889523057637,1.7873953149665645,-0.01820788,1.02390196159482,1.072442507810647
OLIGODENDROCYTE_Gene_0242,oligodendrocyte,2.789,1.0676,True,0.7511950712660502,0.7002088062382295,0.26147032,0.533503230625391,0.635694112751827
OLIGODENDROCYTE_Gene_0245,oligodendrocyte,6.161,1.9358,True,1.2393027761264757,1.3962463644814278,0.066144794,0.8168544185101986,0.9123253456822398
OLIGODENDROCYTE_Gene_0246,oligodendrocyte,7.888,2.3468,True,1.41369635550688,1.614423128222322,0.2676248,0.9180273691952229,0.9994025792742219
OLIGODENDROCYTE_Gene_0252,oligodendrocyte,7.8236,2.3104,True,1.4077110762384448,1.6157513380607393,0.27139983,0.9099495376288891,0.9999191597041442
OLIGODENDROCYTE_Gene_0254,oligodendrocyte,3.935,1.3704,True,0.9586152298883426,0.9802000450477081,0.26360425,0.664883750808239,0.7498679420512903
OLIGODENDROCYTE_Gene_0255,oligodendrocyte,6.9846,2.1872,True,1.333405369365122,1.5015739994335808,-0.05311515,0.877238724052906,0.9548184471325913
OLIGODENDROCYTE_Gene_0256,oligodendrocyte,6.5242,2.0622,True,1.2775171944951664,1.462101961478508,0.2581601,0.8365002025663852,0.9320674421768125
OLIGODENDROCYTE_Gene_0257,oligodendrocyte,5.8554,1.8706,True,1.1979913621872378,1.3792626764796994,0.43302298,0.7846362865626813,0.8957634097723459
OLIGODENDROCYTE_Gene_0261,oligodendrocyte,5.3978,1.66,True,1.1502323819913716,1.2782538531208965,0.15046479,0.7696294712781906,0.8602649650848372
OLIGODENDROCYTE_Gene_0262,oligodendrocyte,8.8716,2.702,True,1.522641036225465,1.7421000453382545,0.2329585,0.9847612173676491,1.0488722442587994
OLIGODENDROCYTE_Gene_0264,oligodendrocyte,7.3304,2.2494,True,1.3636945451789764,1.5569717341563505,0.10433636,0.8876706736922264,0.9756327012157823
OLIGODENDROCYTE_Gene_0266,oligodendrocyte,4.0288,1.3754,True,0.972961233844194,0.9580267386555068,0.16221075,0.6812902552604675,0.751081974094545
OLIGODENDROCYTE_Gene_0268,oligodendrocyte,3.6344,1.2802,True,0.9001729019773209,0.9246465576608354,0.009570723,0.6242903041899204,0.7217685390971408
OLIGODENDROCYTE_Gene_0271,oligodendrocyte,6.584,2.0814,True,1.3081685810945134,1.3716671623852799,-0.0055208434,0.8924724611938,0.9204262419529539
OLIGODENDROCYTE_Gene_0272,oligodendrocyte,5.739,1.7918,True,1.1911378768588488,1.3276722869834223,0.288706,0.791365412068367,0.8855920538566631
OLIGODENDROCYTE_Gene_0273,oligodendrocyte,12.456,3.5312,True,1.774223284995772,2.0990426818444776,0.31167272,1.0983355607390404,1.1872345430868896
OLIGODENDROCYTE_Gene_0274,oligodendrocyte,4.0188,1.3682,True,0.9617981514616145,1.0301729564028204,0.4921191,0.6577975783884525,0.7592587982467831
OLIGODENDROCYTE_Gene_0276,oligodendrocyte,2.5976,0.9956,True,0.7273781421697858,0.6135066165710681,-0.007165955,0.5250844866394997,0.6150054468772447
OLIGODENDROCYTE_Gene_0277,oligodendrocyte,7.4332,2.2208,True,1.3883837378841024,1.5531153097895825,0.09337562,0.9171328432321548,0.9760635558387093
OLIGODENDROCYTE_Gene_0279,oligodendrocyte,4.5946,1.5114,True,1.0471107808762241,1.1152396270345064,0.02752677,0.712052031981945,0.8048042567735954
OLIGODENDROCYTE_Gene_0280,oligodendrocyte,5.9976,1.8738,True,1.2286512814219566,1.3537828848031421,-0.057666074,0.8233307632625103,0.8946562089928046
OLIGODENDROCYTE_Gene_0282,oligodendrocyte,6.6326,2.074,True,1.3027777076515663,1.406936130968484,0.09731297,0.8762933766901493,0.9276178700876111
OLIGODENDROCYTE_Gene_0283,oligodendrocyte,4.5276,1.481,True,1.0333896693491402,1.1362719149501999,0.08511498,0.698091683113575,0.8002239970182927
OLIGODENDROCYTE_Gene_0285,oligodendrocyte,12.3494,3.4216,True,1.770920166738301,2.019536672141788,0.08290752,1.121804916626215,1.1754368911090527
OLIGODENDROCYTE_Gene_0287,oligodendrocyte,3.9026,1.3568,True,0.9486177893155198,0.9774040928562581,0.250819,0.6561590862035751,0.7467129170427241
OLIGODENDROCYTE_Gene_0288,oligodendrocyte,4.1282,1.3622,True,0.9757184490689117,0.9606585310574964,0.17424534,0.6819027093291282,0.7544437103572509
